 Format                 IAGA-2002                                    |
 Source of Data         United States Geological Survey (USGS)       |
 Station Name           Boulder                                      |
 IAGA CODE              BOU                                          |
 Geodetic Latitude      40.137                                       |
 Geodetic Longitude     254.763                                      |
 Elevation              1682                                         |
 Reported               XYZF                                         |
 Sensor Orientation     HDZF                                         |
 Digital Sampling       0.01 second                                  |
 Data Interval Type     filtered 1-minute (00:15-01:45)              |
 Data Type              variation                                    |
 # DECBAS               5527                                         |
 #                                                                   |
 # Request: /ws/edge/?id=BOU&starttime=2018-01-17                    |
 # Request submitted: 2018-01-21T18:03:55Z                           |
 # Service URL: http://geomag.usgs.gov/ws/edge/                      |
 # Service version: 0.3.4                                            |
DATE       TIME         DOY     BOUX      BOUY      BOUZ      BOUF   |
2018-01-17 17:52:00.000 017     20546.60   3328.00  47101.09  52017.14
2018-01-17 17:53:00.000 017     20546.48   3327.91  47100.97  52016.98
2018-01-17 17:54:00.000 017     20546.48   3327.63  47100.89  52016.89
2018-01-17 17:55:00.000 017     20546.40   3327.42  47100.75  52016.72
2018-01-17 17:56:00.000 017     20546.29   3327.25  47100.65  52016.57
2018-01-17 17:57:00.000 017     20546.15   3327.11  47100.52  52016.39
2018-01-17 17:58:00.000 017     20545.98   3326.98  47100.39  52016.20
2018-01-17 17:59:00.000 017     20545.77   3326.76  47100.32  52016.03
2018-01-17 18:00:00.000 017     20545.67   3326.62  47100.18  52015.85
2018-01-17 18:01:00.000 017     20545.68   3326.49  47100.04  52015.72
2018-01-17 18:02:00.000 017     20545.61   3326.41  47099.93  52015.58
2018-01-17 18:03:00.000 017     20545.47   3326.29  47099.83  52015.43
2018-01-17 18:04:00.000 017     20545.36   3326.15  47099.73  52015.30
2018-01-17 18:05:00.000 017     20545.25   3325.97  47099.65  52015.17
2018-01-17 18:06:00.000 017     20545.21   3325.70  47099.58  52015.08
2018-01-17 18:07:00.000 017     20545.22   3325.44  47099.49  52014.99
2018-01-17 18:08:00.000 017     20545.22   3325.19  47099.41  52014.90
2018-01-17 18:09:00.000 017     20545.22   3324.92  47099.35  52014.81
2018-01-17 18:10:00.000 017     20545.29   3324.58  47099.30  52014.78
2018-01-17 18:11:00.000 017     20545.24   3324.32  47099.23  52014.68
2018-01-17 18:12:00.000 017     20545.39   3323.98  47099.16  52014.66
2018-01-17 18:13:00.000 017     20545.40   3323.67  47099.14  52014.63
2018-01-17 18:14:00.000 017     20545.31   3323.40  47099.08  52014.52
2018-01-17 18:15:00.000 017     20545.39   3323.12  47099.03  52014.49
2018-01-17 18:16:00.000 017     20545.47   3322.59  47099.04  52014.51
2018-01-17 18:17:00.000 017     20545.46   3322.34  47098.96  52014.41
2018-01-17 18:18:00.000 017     20545.48   3322.02  47098.95  52014.38
2018-01-17 18:19:00.000 017     20545.48   3321.79  47098.91  52014.32
2018-01-17 18:20:00.000 017     20545.54   3321.60  47098.89  52014.32
2018-01-17 18:21:00.000 017     20545.55   3321.44  47098.86  52014.29
2018-01-17 18:22:00.000 017     20545.71   3321.27  47098.85  52014.34
2018-01-17 18:23:00.000 017     20545.82   3321.10  47098.88  52014.37
2018-01-17 18:24:00.000 017     20545.79   3320.98  47098.88  52014.36
2018-01-17 18:25:00.000 017     20545.98   3320.74  47098.89  52014.44
2018-01-17 18:26:00.000 017     20546.15   3320.49  47098.92  52014.51
2018-01-17 18:27:00.000 017     20546.42   3320.17  47098.93  52014.61
2018-01-17 18:28:00.000 017     20546.61   3319.87  47098.94  52014.68
2018-01-17 18:29:00.000 017     20546.76   3319.59  47098.94  52014.73
2018-01-17 18:30:00.000 017     20546.97   3319.26  47098.97  52014.81
2018-01-17 18:31:00.000 017     20547.12   3319.01  47098.98  52014.87
2018-01-17 18:32:00.000 017     20547.28   3318.79  47098.98  52014.91
2018-01-17 18:33:00.000 017     20547.49   3318.50  47099.03  52015.02
2018-01-17 18:34:00.000 017     20547.57   3318.20  47099.05  52015.04
2018-01-17 18:35:00.000 017     20547.66   3317.93  47099.06  52015.08
2018-01-17 18:36:00.000 017     20547.72   3317.65  47099.06  52015.09
2018-01-17 18:37:00.000 017     20547.78   3317.43  47099.08  52015.11
2018-01-17 18:38:00.000 017     20547.84   3317.19  47099.08  52015.12
2018-01-17 18:39:00.000 017     20548.00   3316.97  47099.08  52015.17
2018-01-17 18:40:00.000 017     20548.13   3316.71  47099.10  52015.22
2018-01-17 18:41:00.000 017     20548.34   3316.44  47099.10  52015.28
2018-01-17 18:42:00.000 017     20548.44   3316.20  47099.08  52015.30
2018-01-17 18:43:00.000 017     20548.58   3316.02  47099.09  52015.33
2018-01-17 18:44:00.000 017     20548.72   3315.82  47099.05  52015.35
2018-01-17 18:45:00.000 017     20548.80   3315.63  47099.06  52015.38
2018-01-17 18:46:00.000 017     20548.88   3315.46  47099.05  52015.39
2018-01-17 18:47:00.000 017     20549.06   3315.29  47099.07  52015.47
2018-01-17 18:48:00.000 017     20549.27   3314.99  47099.11  52015.56
2018-01-17 18:49:00.000 017     20549.65   3314.66  47099.10  52015.68
2018-01-17 18:50:00.000 017     20549.81   3314.38  47099.10  52015.72
2018-01-17 18:51:00.000 017     20550.06   3314.07  47099.11  52015.80
2018-01-17 18:52:00.000 017     20550.34   3313.72  47099.10  52015.89
2018-01-17 18:53:00.000 017     20550.60   3313.44  47099.10  52015.96
2018-01-17 18:54:00.000 017     20550.70   3313.22  47099.09  52015.99
2018-01-17 18:55:00.000 017     20550.86   3312.98  47099.10  52016.04
2018-01-17 18:56:00.000 017     20550.95   3312.80  47099.08  52016.06
2018-01-17 18:57:00.000 017     20551.11   3312.59  47099.09  52016.11
2018-01-17 18:58:00.000 017     20551.17   3312.42  47099.11  52016.14
2018-01-17 18:59:00.000 017     20551.19   3312.26  47099.11  52016.15
2018-01-17 19:00:00.000 017     20551.25   3311.98  47099.16  52016.20
2018-01-17 19:01:00.000 017     20551.38   3311.68  47099.19  52016.25
2018-01-17 19:02:00.000 017     20551.41   3311.46  47099.20  52016.27
2018-01-17 19:03:00.000 017     20551.55   3311.18  47099.24  52016.34
2018-01-17 19:04:00.000 017     20551.75   3310.82  47099.27  52016.43
2018-01-17 19:05:00.000 017     20551.75   3310.53  47099.30  52016.43
2018-01-17 19:06:00.000 017     20551.81   3310.37  47099.31  52016.45
2018-01-17 19:07:00.000 017     20551.95   3310.19  47099.34  52016.52
2018-01-17 19:08:00.000 017     20552.02   3310.08  47099.37  52016.57
2018-01-17 19:09:00.000 017     20552.00   3309.95  47099.42  52016.60
2018-01-17 19:10:00.000 017     20552.03   3309.85  47099.44  52016.62
2018-01-17 19:11:00.000 017     20552.11   3309.71  47099.48  52016.68
2018-01-17 19:12:00.000 017     20552.09   3309.57  47099.54  52016.72
2018-01-17 19:13:00.000 017     20552.20   3309.39  47099.55  52016.78
2018-01-17 19:14:00.000 017     20552.30   3309.09  47099.57  52016.83
2018-01-17 19:15:00.000 017     20552.31   3308.82  47099.62  52016.86
2018-01-17 19:16:00.000 017     20552.23   3308.62  47099.65  52016.83
2018-01-17 19:17:00.000 017     20552.41   3308.35  47099.68  52016.92
2018-01-17 19:18:00.000 017     20552.57   3308.07  47099.74  52017.01
2018-01-17 19:19:00.000 017     20552.58   3307.85  47099.77  52017.02
2018-01-17 19:20:00.000 017     20552.66   3307.64  47099.79  52017.08
2018-01-17 19:21:00.000 017     20552.71   3307.58  47099.83  52017.12
2018-01-17 19:22:00.000 017     20552.92   3307.33  47099.90  52017.26
2018-01-17 19:23:00.000 017     20553.04   3307.04  47099.97  52017.35
2018-01-17 19:24:00.000 017     20553.00   3306.87  47100.00  52017.35
2018-01-17 19:25:00.000 017     20553.03   3306.72  47100.07  52017.41
2018-01-17 19:26:00.000 017     20553.07   3306.53  47100.13  52017.46
2018-01-17 19:27:00.000 017     20553.18   3306.27  47100.20  52017.56
2018-01-17 19:28:00.000 017     20553.21   3305.96  47100.28  52017.63
2018-01-17 19:29:00.000 017     20553.23   3305.74  47100.30  52017.65
2018-01-17 19:30:00.000 017     20553.44   3305.47  47100.37  52017.77
2018-01-17 19:31:00.000 017     20553.56   3305.31  47100.47  52017.89
2018-01-17 19:32:00.000 017     20553.48   3305.18  47100.47  52017.87
2018-01-17 19:33:00.000 017     20553.66   3304.91  47100.58  52018.01
2018-01-17 19:34:00.000 017     20553.57   3304.80  47100.63  52018.01
2018-01-17 19:35:00.000 017     20553.40   3304.72  47100.69  52017.99
2018-01-17 19:36:00.000 017     20553.87   3304.43  47100.82  52018.27
2018-01-17 19:37:00.000 017     20553.65   3304.34  47100.86  52018.23
2018-01-17 19:38:00.000 017     20553.94   3304.20  47100.93  52018.38
2018-01-17 19:39:00.000 017     20553.88   3303.98  47100.99  52018.41
2018-01-17 19:40:00.000 017     20554.00   3303.84  47101.08  52018.53
2018-01-17 19:41:00.000 017     20553.88   3303.74  47101.11  52018.50
2018-01-17 19:42:00.000 017     20554.21   3303.61  47101.17  52018.69
2018-01-17 19:43:00.000 017     20554.17   3303.51  47101.20  52018.69
2018-01-17 19:44:00.000 017     20553.91   3303.57  47101.22  52018.61
2018-01-17 19:45:00.000 017     20554.57   3303.20  47101.30  52018.92
2018-01-17 19:46:00.000 017     20554.40   3303.16  47101.28  52018.84
2018-01-17 19:47:00.000 017     20554.50   3303.15  47101.31  52018.92
2018-01-17 19:48:00.000 017     20554.25   3303.15  47101.33  52018.84
2018-01-17 19:49:00.000 017     20554.33   3303.13  47101.32  52018.86
2018-01-17 19:50:00.000 017     20554.84   3302.97  47101.43  52019.14
2018-01-17 19:51:00.000 017     20554.63   3303.03  47101.41  52019.04
2018-01-17 19:52:00.000 017     20554.81   3302.87  47101.43  52019.13
2018-01-17 19:53:00.000 017     20555.05   3302.69  47101.46  52019.24
2018-01-17 19:54:00.000 017     20554.97   3302.61  47101.45  52019.21
2018-01-17 19:55:00.000 017     20555.37   3302.33  47101.50  52019.38
2018-01-17 19:56:00.000 017     20555.47   3302.36  47101.48  52019.40
2018-01-17 19:57:00.000 017     20555.91   3302.07  47101.52  52019.60
2018-01-17 19:58:00.000 017     20555.51   3302.11  47101.45  52019.38
2018-01-17 19:59:00.000 017     20555.74   3302.06  47101.47  52019.50
2018-01-17 20:00:00.000 017     20555.71   3302.08  47101.49  52019.50
2018-01-17 20:01:00.000 017     20555.81   3301.90  47101.48  52019.53
2018-01-17 20:02:00.000 017     20555.87   3301.76  47101.54  52019.58
2018-01-17 20:03:00.000 017     20555.92   3301.71  47101.56  52019.60
2018-01-17 20:04:00.000 017     20556.00   3301.45  47101.56  52019.62
2018-01-17 20:05:00.000 017     20556.38   3301.24  47101.57  52019.77
2018-01-17 20:06:00.000 017     20556.52   3301.11  47101.55  52019.80
2018-01-17 20:07:00.000 017     20556.73   3300.82  47101.57  52019.88
2018-01-17 20:08:00.000 017     20556.90   3300.66  47101.55  52019.93
2018-01-17 20:09:00.000 017     20557.12   3300.52  47101.54  52019.99
2018-01-17 20:10:00.000 017     20557.29   3300.33  47101.53  52020.04
2018-01-17 20:11:00.000 017     20557.32   3300.23  47101.54  52020.06
2018-01-17 20:12:00.000 017     20557.48   3300.05  47101.55  52020.11
2018-01-17 20:13:00.000 017     20557.65   3299.88  47101.55  52020.17
2018-01-17 20:14:00.000 017     20557.64   3299.80  47101.55  52020.17
2018-01-17 20:15:00.000 017     20557.74   3299.75  47101.56  52020.20
2018-01-17 20:16:00.000 017     20557.71   3299.72  47101.57  52020.21
2018-01-17 20:17:00.000 017     20557.79   3299.69  47101.59  52020.25
2018-01-17 20:18:00.000 017     20557.97   3299.70  47101.61  52020.34
2018-01-17 20:19:00.000 017     20558.30   3299.59  47101.64  52020.48
2018-01-17 20:20:00.000 017     20558.17   3299.60  47101.68  52020.47
2018-01-17 20:21:00.000 017     20558.19   3299.59  47101.71  52020.50
2018-01-17 20:22:00.000 017     20558.27   3299.55  47101.76  52020.58
2018-01-17 20:23:00.000 017     20558.39   3299.54  47101.77  52020.63
2018-01-17 20:24:00.000 017     20558.43   3299.51  47101.80  52020.68
2018-01-17 20:25:00.000 017     20558.65   3299.48  47101.83  52020.79
2018-01-17 20:26:00.000 017     20558.72   3299.46  47101.87  52020.84
2018-01-17 20:27:00.000 017     20558.82   3299.48  47101.90  52020.91
2018-01-17 20:28:00.000 017     20559.00   3299.44  47101.93  52021.02
2018-01-17 20:29:00.000 017     20559.16   3299.36  47101.97  52021.12
2018-01-17 20:30:00.000 017     20559.32   3299.23  47102.02  52021.23
2018-01-17 20:31:00.000 017     20559.65   3299.05  47102.07  52021.37
2018-01-17 20:32:00.000 017     20559.81   3298.88  47102.13  52021.47
2018-01-17 20:33:00.000 017     20559.85   3298.88  47102.15  52021.49
2018-01-17 20:34:00.000 017     20560.02   3298.83  47102.21  52021.62
2018-01-17 20:35:00.000 017     20560.10   3298.77  47102.24  52021.67
2018-01-17 20:36:00.000 017     20560.24   3298.72  47102.29  52021.76
2018-01-17 20:37:00.000 017     20560.40   3298.69  47102.32  52021.85
2018-01-17 20:38:00.000 017     20560.72   3298.62  47102.38  52022.01
2018-01-17 20:39:00.000 017     20560.91   3298.61  47102.38  52022.09
2018-01-17 20:40:00.000 017     20560.92   3298.76  47102.43  52022.17
2018-01-17 20:41:00.000 017     20561.09   3298.78  47102.49  52022.29
2018-01-17 20:42:00.000 017     20561.21   3298.79  47102.52  52022.37
2018-01-17 20:43:00.000 017     20561.38   3298.80  47102.60  52022.49
2018-01-17 20:44:00.000 017     20561.63   3298.76  47102.59  52022.60
2018-01-17 20:45:00.000 017     20561.89   3298.63  47102.70  52022.78
2018-01-17 20:46:00.000 017     20562.03   3298.55  47102.74  52022.86
2018-01-17 20:47:00.000 017     20562.00   3298.71  47102.74  52022.86
2018-01-17 20:48:00.000 017     20562.11   3298.89  47102.76  52022.93
2018-01-17 20:49:00.000 017     20562.48   3298.80  47102.85  52023.16
2018-01-17 20:50:00.000 017     20562.58   3298.73  47102.88  52023.21
2018-01-17 20:51:00.000 017     20562.66   3298.76  47102.91  52023.27
2018-01-17 20:52:00.000 017     20562.88   3298.68  47102.95  52023.38
2018-01-17 20:53:00.000 017     20563.05   3298.74  47102.91  52023.43
2018-01-17 20:54:00.000 017     20563.16   3298.84  47102.91  52023.49
2018-01-17 20:55:00.000 017     20563.12   3299.04  47102.91  52023.50
2018-01-17 20:56:00.000 017     20563.19   3299.18  47102.91  52023.54
2018-01-17 20:57:00.000 017     20563.25   3299.36  47102.93  52023.59
2018-01-17 20:58:00.000 017     20563.42   3299.57  47102.93  52023.67
2018-01-17 20:59:00.000 017     20563.59   3299.75  47102.96  52023.76
2018-01-17 21:00:00.000 017     20563.85   3299.76  47103.01  52023.91
2018-01-17 21:01:00.000 017     20564.03   3299.79  47103.00  52023.99
2018-01-17 21:02:00.000 017     20564.05   3299.97  47103.01  52024.01
2018-01-17 21:03:00.000 017     20564.06   3300.17  47103.03  52024.04
2018-01-17 21:04:00.000 017     20564.14   3300.26  47103.07  52024.10
2018-01-17 21:05:00.000 017     20564.20   3300.37  47103.09  52024.15
2018-01-17 21:06:00.000 017     20564.40   3300.41  47103.10  52024.23
2018-01-17 21:07:00.000 017     20564.53   3300.40  47103.11  52024.30
2018-01-17 21:08:00.000 017     20564.73   3300.37  47103.12  52024.39
2018-01-17 21:09:00.000 017     20564.90   3300.41  47103.11  52024.45
2018-01-17 21:10:00.000 017     20564.81   3300.60  47103.09  52024.42
2018-01-17 21:11:00.000 017     20564.75   3300.75  47103.12  52024.44
2018-01-17 21:12:00.000 017     20565.01   3300.73  47103.14  52024.54
2018-01-17 21:13:00.000 017     20565.26   3300.76  47103.13  52024.65
2018-01-17 21:14:00.000 017     20565.67   3300.68  47103.15  52024.80
2018-01-17 21:15:00.000 017     20565.77   3300.81  47103.15  52024.84
2018-01-17 21:16:00.000 017     20565.99   3300.83  47103.15  52024.93
2018-01-17 21:17:00.000 017     20566.04   3300.99  47103.14  52024.94
2018-01-17 21:18:00.000 017     20566.37   3301.01  47103.14  52025.08
2018-01-17 21:19:00.000 017     20566.62   3301.03  47103.11  52025.15
2018-01-17 21:20:00.000 017     20566.61   3301.34  47103.08  52025.14
2018-01-17 21:21:00.000 017     20566.88   3301.50  47103.07  52025.25
2018-01-17 21:22:00.000 017     20567.08   3301.59  47103.10  52025.35
2018-01-17 21:23:00.000 017     20567.30   3301.67  47103.10  52025.44
2018-01-17 21:24:00.000 017     20567.68   3301.60  47103.10  52025.58
2018-01-17 21:25:00.000 017     20567.66   3301.74  47103.05  52025.55
2018-01-17 21:26:00.000 017     20567.92   3301.82  47103.06  52025.67
2018-01-17 21:27:00.000 017     20568.27   3301.82  47103.07  52025.82
2018-01-17 21:28:00.000 017     20568.52   3301.92  47103.09  52025.93
2018-01-17 21:29:00.000 017     20568.70   3302.00  47103.09  52026.00
2018-01-17 21:30:00.000 017     20568.68   3302.20  47103.08  52026.01
2018-01-17 21:31:00.000 017     20568.82   3302.34  47103.10  52026.07
2018-01-17 21:32:00.000 017     20569.18   3302.32  47103.12  52026.24
2018-01-17 21:33:00.000 017     20569.41   3302.26  47103.16  52026.37
2018-01-17 21:34:00.000 017     20569.33   3302.27  47103.15  52026.33
2018-01-17 21:35:00.000 017     20569.47   3302.36  47103.16  52026.39
2018-01-17 21:36:00.000 017     20569.56   3302.55  47103.13  52026.42
2018-01-17 21:37:00.000 017     20569.69   3302.71  47103.16  52026.50
2018-01-17 21:38:00.000 017     20569.91   3302.78  47103.19  52026.62
2018-01-17 21:39:00.000 017     20569.92   3302.94  47103.20  52026.63
2018-01-17 21:40:00.000 017     20570.02   3303.05  47103.26  52026.71
2018-01-17 21:41:00.000 017     20570.04   3303.16  47103.27  52026.75
2018-01-17 21:42:00.000 017     20570.06   3303.33  47103.27  52026.76
2018-01-17 21:43:00.000 017     20570.08   3303.50  47103.30  52026.80
2018-01-17 21:44:00.000 017     20570.16   3303.54  47103.34  52026.88
2018-01-17 21:45:00.000 017     20570.30   3303.60  47103.34  52026.93
2018-01-17 21:46:00.000 017     20570.42   3303.73  47103.35  52027.00
2018-01-17 21:47:00.000 017     20570.49   3303.84  47103.38  52027.05
2018-01-17 21:48:00.000 017     20570.63   3303.96  47103.39  52027.13
2018-01-17 21:49:00.000 017     20570.67   3304.13  47103.35  52027.13
2018-01-17 21:50:00.000 017     20570.54   3304.39  47103.35  52027.09
2018-01-17 21:51:00.000 017     20570.78   3304.52  47103.38  52027.22
2018-01-17 21:52:00.000 017     20570.99   3304.63  47103.41  52027.32
2018-01-17 21:53:00.000 017     20570.97   3304.80  47103.42  52027.34
2018-01-17 21:54:00.000 017     20571.12   3305.01  47103.42  52027.41
2018-01-17 21:55:00.000 017     20571.38   3305.10  47103.45  52027.53
2018-01-17 21:56:00.000 017     20571.49   3305.17  47103.46  52027.59
2018-01-17 21:57:00.000 017     20571.36   3305.35  47103.46  52027.54
2018-01-17 21:58:00.000 017     20571.40   3305.51  47103.45  52027.56
2018-01-17 21:59:00.000 017     20571.31   3305.68  47103.43  52027.52
2018-01-17 22:00:00.000 017     20571.29   3305.88  47103.40  52027.50
2018-01-17 22:01:00.000 017     20571.49   3305.89  47103.42  52027.60
2018-01-17 22:02:00.000 017     20571.40   3306.12  47103.38  52027.55
2018-01-17 22:03:00.000 017     20571.75   3306.21  47103.38  52027.69
2018-01-17 22:04:00.000 017     20571.38   3306.49  47103.35  52027.53
2018-01-17 22:05:00.000 017     20571.60   3306.64  47103.36  52027.64
2018-01-17 22:06:00.000 017     20571.76   3306.49  47103.39  52027.70
2018-01-17 22:07:00.000 017     20571.98   3306.42  47103.35  52027.76
2018-01-17 22:08:00.000 017     20572.30   3306.42  47103.28  52027.84
2018-01-17 22:09:00.000 017     20572.81   3306.38  47103.25  52028.00
2018-01-17 22:10:00.000 017     20572.87   3306.50  47103.24  52028.02
2018-01-17 22:11:00.000 017     20572.98   3306.70  47103.19  52028.03
2018-01-17 22:12:00.000 017     20573.02   3306.95  47103.15  52028.03
2018-01-17 22:13:00.000 017     20573.31   3307.18  47103.15  52028.13
2018-01-17 22:14:00.000 017     20573.52   3307.23  47103.16  52028.22
2018-01-17 22:15:00.000 017     20573.96   3307.18  47103.18  52028.41
2018-01-17 22:16:00.000 017     20574.02   3307.32  47103.11  52028.40
2018-01-17 22:17:00.000 017     20574.34   3307.39  47103.11  52028.54
2018-01-17 22:18:00.000 017     20574.22   3307.59  47103.11  52028.48
2018-01-17 22:19:00.000 017     20573.94   3307.90  47103.09  52028.37
2018-01-17 22:20:00.000 017     20573.86   3308.04  47103.09  52028.35
2018-01-17 22:21:00.000 017     20574.12   3308.20  47103.05  52028.42
2018-01-17 22:22:00.000 017     20574.20   3308.29  47103.04  52028.46
2018-01-17 22:23:00.000 017     20574.12   3308.51  47103.02  52028.41
2018-01-17 22:24:00.000 017     20574.07   3308.66  47103.04  52028.42
2018-01-17 22:25:00.000 017     20574.45   3308.64  47103.06  52028.59
2018-01-17 22:26:00.000 017     20574.39   3308.84  47103.05  52028.57
2018-01-17 22:27:00.000 017     20574.56   3308.94  47103.04  52028.64
2018-01-17 22:28:00.000 017     20574.53   3309.19  47103.05  52028.64
2018-01-17 22:29:00.000 017     20574.51   3309.42  47103.04  52028.63
2018-01-17 22:30:00.000 017     20574.88   3309.48  47103.07  52028.81
2018-01-17 22:31:00.000 017     20574.90   3309.62  47103.06  52028.83
2018-01-17 22:32:00.000 017     20575.04   3309.72  47103.11  52028.93
2018-01-17 22:33:00.000 017     20574.93   3309.88  47103.09  52028.89
2018-01-17 22:34:00.000 017     20575.17   3309.87  47103.14  52029.02
2018-01-17 22:35:00.000 017     20575.16   3309.99  47103.17  52029.05
2018-01-17 22:36:00.000 017     20575.43   3310.09  47103.18  52029.16
2018-01-17 22:37:00.000 017     20575.61   3310.20  47103.20  52029.26
2018-01-17 22:38:00.000 017     20575.51   3310.43  47103.23  52029.25
2018-01-17 22:39:00.000 017     20575.59   3310.57  47103.21  52029.29
2018-01-17 22:40:00.000 017     20575.89   3310.63  47103.27  52029.46
2018-01-17 22:41:00.000 017     20575.87   3310.71  47103.31  52029.48
2018-01-17 22:42:00.000 017     20575.98   3310.70  47103.34  52029.57
2018-01-17 22:43:00.000 017     20575.80   3310.89  47103.32  52029.48
2018-01-17 22:44:00.000 017     20575.91   3310.92  47103.33  52029.55
2018-01-17 22:45:00.000 017     20575.91   3310.96  47103.35  52029.56
2018-01-17 22:46:00.000 017     20576.02   3310.99  47103.35  52029.60
2018-01-17 22:47:00.000 017     20576.07   3311.05  47103.35  52029.62
2018-01-17 22:48:00.000 017     20576.08   3311.17  47103.32  52029.62
2018-01-17 22:49:00.000 017     20575.99   3311.32  47103.33  52029.59
2018-01-17 22:50:00.000 017     20576.02   3311.51  47103.30  52029.60
2018-01-17 22:51:00.000 017     20576.05   3311.66  47103.32  52029.62
2018-01-17 22:52:00.000 017     20576.08   3311.85  47103.30  52029.63
2018-01-17 22:53:00.000 017     20576.00   3311.97  47103.31  52029.63
2018-01-17 22:54:00.000 017     20576.11   3312.06  47103.32  52029.67
2018-01-17 22:55:00.000 017     20576.12   3312.20  47103.31  52029.69
2018-01-17 22:56:00.000 017     20576.10   3312.36  47103.33  52029.69
2018-01-17 22:57:00.000 017     20576.31   3312.52  47103.35  52029.81
2018-01-17 22:58:00.000 017     20575.68   3312.83  47103.36  52029.59
2018-01-17 22:59:00.000 017     20575.48   3312.95  47103.38  52029.54
2018-01-17 23:00:00.000 017     20575.25   3313.13  47103.34  52029.43
2018-01-17 23:01:00.000 017     20575.44   3313.17  47103.37  52029.54
2018-01-17 23:02:00.000 017     20575.24   3313.28  47103.40  52029.49
2018-01-17 23:03:00.000 017     20574.85   3313.44  47103.43  52029.36
2018-01-17 23:04:00.000 017     20574.65   3313.60  47103.40  52029.26
2018-01-17 23:05:00.000 017     20574.71   3313.73  47103.39  52029.29
2018-01-17 23:06:00.000 017     20574.63   3313.96  47103.36  52029.24
2018-01-17 23:07:00.000 017     20574.82   3314.18  47103.35  52029.32
2018-01-17 23:08:00.000 017     20575.14   3314.40  47103.34  52029.45
2018-01-17 23:09:00.000 017     20575.64   3314.58  47103.37  52029.68
2018-01-17 23:10:00.000 017     20575.78   3314.77  47103.36  52029.73
2018-01-17 23:11:00.000 017     20576.48   3314.89  47103.37  52030.03
2018-01-17 23:12:00.000 017     20576.86   3315.10  47103.39  52030.21
2018-01-17 23:13:00.000 017     20576.99   3315.21  47103.43  52030.29
2018-01-17 23:14:00.000 017     20577.13   3315.21  47103.44  52030.36
2018-01-17 23:15:00.000 017     20577.25   3315.10  47103.44  52030.40
2018-01-17 23:16:00.000 017     20577.50   3314.99  47103.41  52030.47
2018-01-17 23:17:00.000 017     20577.64   3314.96  47103.38  52030.49
2018-01-17 23:18:00.000 017     20577.65   3314.93  47103.36  52030.48
2018-01-17 23:19:00.000 017     20577.41   3314.89  47103.33  52030.35
2018-01-17 23:20:00.000 017     20577.21   3314.85  47103.29  52030.23
2018-01-17 23:21:00.000 017     20576.92   3314.93  47103.23  52030.08
2018-01-17 23:22:00.000 017     20576.73   3315.02  47103.16  52029.96
2018-01-17 23:23:00.000 017     20576.88   3315.21  47103.09  52029.96
2018-01-17 23:24:00.000 017     20576.87   3315.49  47103.05  52029.93
2018-01-17 23:25:00.000 017     20576.76   3315.66  47103.07  52029.91
2018-01-17 23:26:00.000 017     20576.61   3315.78  47103.06  52029.86
2018-01-17 23:27:00.000 017     20576.66   3315.90  47103.02  52029.85
2018-01-17 23:28:00.000 017     20576.76   3316.04  47103.00  52029.87
2018-01-17 23:29:00.000 017     20576.74   3316.17  47102.99  52029.86
2018-01-17 23:30:00.000 017     20576.79   3316.28  47102.99  52029.87
2018-01-17 23:31:00.000 017     20576.81   3316.37  47102.98  52029.88
2018-01-17 23:32:00.000 017     20576.73   3316.40  47102.97  52029.84
2018-01-17 23:33:00.000 017     20576.70   3316.35  47102.94  52029.79
2018-01-17 23:34:00.000 017     20576.77   3316.44  47102.89  52029.79
2018-01-17 23:35:00.000 017     20576.77   3316.46  47102.87  52029.77
2018-01-17 23:36:00.000 017     20576.86   3316.52  47102.81  52029.77
2018-01-17 23:37:00.000 017     20576.81   3316.59  47102.79  52029.73
2018-01-17 23:38:00.000 017     20576.66   3316.64  47102.76  52029.65
2018-01-17 23:39:00.000 017     20576.48   3316.66  47102.74  52029.55
2018-01-17 23:40:00.000 017     20576.45   3316.70  47102.68  52029.49
2018-01-17 23:41:00.000 017     20576.55   3316.78  47102.64  52029.50
2018-01-17 23:42:00.000 017     20576.66   3316.81  47102.61  52029.53
2018-01-17 23:43:00.000 017     20576.72   3316.89  47102.58  52029.51
2018-01-17 23:44:00.000 017     20576.44   3316.89  47102.58  52029.41
2018-01-17 23:45:00.000 017     20576.45   3316.95  47102.53  52029.37
2018-01-17 23:46:00.000 017     20576.51   3317.09  47102.49  52029.37
2018-01-17 23:47:00.000 017     20576.60   3317.16  47102.47  52029.39
2018-01-17 23:48:00.000 017     20576.71   3317.23  47102.44  52029.41
2018-01-17 23:49:00.000 017     20576.80   3317.35  47102.42  52029.43
2018-01-17 23:50:00.000 017     20576.90   3317.49  47102.40  52029.48
2018-01-17 23:51:00.000 017     20576.92   3317.54  47102.41  52029.50
2018-01-17 23:52:00.000 017     20576.97   3317.51  47102.42  52029.52
2018-01-17 23:53:00.000 017     20576.96   3317.42  47102.42  52029.51
2018-01-17 23:54:00.000 017     20576.94   3317.32  47102.39  52029.48
2018-01-17 23:55:00.000 017     20576.84   3317.23  47102.39  52029.42
2018-01-17 23:56:00.000 017     20576.78   3317.21  47102.35  52029.36
2018-01-17 23:57:00.000 017     20576.80   3317.23  47102.32  52029.34
2018-01-17 23:58:00.000 017     20576.85   3317.27  47102.30  52029.34
2018-01-17 23:59:00.000 017     20576.77   3317.27  47102.31  52029.31
